Previous period: 2014-03-16 to 2020-03-14
Current period: 2020-03-14 to 2026-03-13

Fetching user first contributions...
Fetching activities since 2014-03-16...

============================================================
RETENTION OF NEWCOMERS
============================================================
Total newcomers: 824
Retained: 34
Retention rate: 4.1%

Newcomers:
  zhangxd1989          | First: 2017-05-10 | Latest: 2017-05-10 | Current activities:  0 | ❌ Not retained
  zhaolin81            | First: 2018-12-28 | Latest: 2018-12-28 | Current activities:  0 | ❌ Not retained
  zhongql              | First: 2018-12-17 | Latest: 2018-12-17 | Current activities:  0 | ❌ Not retained
  ziebapawel           | First: 2019-04-30 | Latest: 2019-04-30 | Current activities:  0 | ❌ Not retained
  zilm13               | First: 2016-10-11 | Latest: 2016-10-11 | Current activities:  0 | ❌ Not retained
  zjf2671              | First: 2019-09-26 | Latest: 2019-09-26 | Current activities:  0 | ❌ Not retained
  zjy5755202           | First: 2019-12-11 | Latest: 2019-12-11 | Current activities:  0 | ❌ Not retained
  zlj66888             | First: 2018-05-30 | Latest: 2018-05-30 | Current activities:  0 | ❌ Not retained
  znevrly              | First: 2018-09-24 | Latest: 2018-09-24 | Current activities:  0 | ❌ Not retained
  zwdgit               | First: 2019-05-13 | Latest: 2019-05-13 | Current activities:  0 | ❌ Not retained
  zzd0058              | First: 2018-09-17 | Latest: 2018-09-17 | Current activities:  0 | ❌ Not retained
  zzlxf                | First: 2020-02-20 | Latest: 2020-02-20 | Current activities:  0 | ❌ Not retained
  zznnqq210            | First: 2019-09-27 | Latest: 2019-09-27 | Current activities:  0 | ❌ Not retained
